File Path,k_value,Running_Time_Sec
output/summary/000141_s.txt,N/A,0.024977709
output/summary/000142_s.txt,N/A,0.025457728
output/summary/000143_s.txt,N/A,0.025322585
output/summary/000144_s.txt,N/A,0.025535111
output/summary/000145_s.txt,N/A,0.025931879
output/summary/000146_s.txt,N/A,0.025596362
output/summary/000147_s.txt,N/A,0.026290933
output/summary/000148_s.txt,N/A,0.026196297
output/summary/000149_s.txt,N/A,0.026501014
output/summary/000150_s.txt,N/A,0.026689026
output/summary/000151_s.txt,N/A,0.026803008
output/summary/000152_s.txt,N/A,0.026575535
output/summary/000153_s.txt,N/A,0.026646843
output/summary/000154_s.txt,N/A,0.026605008
output/summary/000155_s.txt,N/A,0.026600538
output/summary/000156_s.txt,N/A,0.026562195
output/summary/000157_s.txt,N/A,0.0264897
output/summary/000158_s.txt,N/A,0.026962804
output/summary/000159_s.txt,N/A,0.026639649
output/summary/000160_s.txt,N/A,0.02691161
output/summary/000161_s.txt,N/A,0.026614715
output/summary/000162_s.txt,N/A,0.026638322
output/summary/000163_s.txt,N/A,0.026875921
output/summary/000164_s.txt,N/A,0.027157451
output/summary/000165_s.txt,N/A,0.026915591
output/summary/000166_s.txt,N/A,0.026848125
output/summary/000167_s.txt,N/A,0.026579306
output/summary/000168_s.txt,N/A,0.026797071
output/summary/000169_s.txt,N/A,0.026523224
output/summary/000170_s.txt,N/A,0.027005337
output/summary/000171_s.txt,N/A,0.026499757
output/summary/000172_s.txt,N/A,0.026635598
output/summary/000173_s.txt,N/A,0.027069242
output/summary/000174_s.txt,N/A,0.026627985
output/summary/000175_s.txt,N/A,0.026759287
output/summary/000176_s.txt,N/A,0.026467769
output/summary/000177_s.txt,N/A,0.026614087
output/summary/000178_s.txt,N/A,0.026736099
output/summary/000179_s.txt,N/A,0.026980962
output/summary/000180_s.txt,N/A,0.026733934
output/summary/000181_s.txt,N/A,0.027070359
output/summary/000182_s.txt,N/A,0.026561496
output/summary/000183_s.txt,N/A,0.026866073
output/summary/000184_s.txt,N/A,0.026969019
output/summary/000185_s.txt,N/A,0.027031737
output/summary/000186_s.txt,N/A,0.026822493
output/summary/000187_s.txt,N/A,0.026928791
output/summary/000188_s.txt,N/A,0.026868798
output/summary/000189_s.txt,N/A,0.027074898
output/summary/000190_s.txt,N/A,0.026921527
output/summary/000191_s.txt,N/A,0.026756633
output/summary/000192_s.txt,N/A,0.027185317
output/summary/000193_s.txt,N/A,0.02777345
output/summary/000194_s.txt,N/A,0.027006663
output/summary/000195_s.txt,N/A,0.0280239
output/summary/000196_s.txt,N/A,0.02840216
output/summary/000197_s.txt,N/A,0.028381487
output/summary/000198_s.txt,N/A,0.028354249
output/summary/000199_s.txt,N/A,0.028412706
output/summary/000200_s.txt,N/A,0.028478565
output/summary/000201_s.txt,N/A,0.028497144
output/summary/000202_s.txt,N/A,0.028547289
output/summary/000203_s.txt,N/A,0.028731041
output/summary/000204_s.txt,N/A,0.028361302
output/summary/000205_s.txt,N/A,0.028286922
output/summary/000206_s.txt,N/A,0.028519144
output/summary/000207_s.txt,N/A,0.028535626
output/summary/000208_s.txt,N/A,0.028298376
output/summary/000209_s.txt,N/A,0.028604979
output/summary/000210_s.txt,N/A,0.028283639
output/summary/000211_s.txt,N/A,0.028633543
output/summary/000212_s.txt,N/A,0.028769524
output/summary/000213_s.txt,N/A,0.028772457
output/summary/000214_s.txt,N/A,0.028501334
output/summary/000215_s.txt,N/A,0.028413264
output/summary/000216_s.txt,N/A,0.028720286
output/summary/000217_s.txt,N/A,0.028693955
output/summary/000218_s.txt,N/A,0.028273302
output/summary/000219_s.txt,N/A,0.028313601
output/summary/000220_s.txt,N/A,0.028734534
output/summary/000221_s.txt,N/A,0.028946432
output/summary/000222_s.txt,N/A,0.02842381
output/summary/000223_s.txt,N/A,0.028427442
output/summary/000224_s.txt,N/A,0.028682502
output/summary/000225_s.txt,N/A,0.028674191
output/summary/000226_s.txt,N/A,0.029381053
output/summary/000227_s.txt,N/A,0.029050565
output/summary/000228_s.txt,N/A,0.029136819
output/summary/000229_s.txt,N/A,0.028881549
output/summary/000230_s.txt,N/A,0.028680546
output/summary/000231_s.txt,N/A,0.028394407
output/summary/000232_s.txt,N/A,0.028952717
output/summary/000233_s.txt,N/A,0.029561173
output/summary/000234_s.txt,N/A,0.029174323
output/summary/000235_s.txt,N/A,0.029311491
output/summary/000236_s.txt,N/A,0.028945663
output/summary/000237_s.txt,N/A,0.028817434
output/summary/000238_s.txt,N/A,0.02872734
output/summary/000239_s.txt,N/A,0.02881974
output/summary/000240_s.txt,N/A,0.028857244
output/summary/000241_s.txt,N/A,0.028752412
output/summary/000242_s.txt,N/A,0.028584933
output/summary/000243_s.txt,N/A,0.028563702
output/summary/000244_s.txt,N/A,0.028433937
output/summary/000245_s.txt,N/A,0.028632495
output/summary/000246_s.txt,N/A,0.028820508
output/summary/000247_s.txt,N/A,0.028759745
output/summary/000248_s.txt,N/A,0.028683479
output/summary/000249_s.txt,N/A,0.029359192
output/summary/000250_s.txt,N/A,0.029150507
output/summary/000251_s.txt,N/A,0.029854296
output/summary/000252_s.txt,N/A,0.030480911
output/summary/000253_s.txt,N/A,0.030605578
output/summary/000254_s.txt,N/A,0.030709571
output/summary/000255_s.txt,N/A,0.0305958
output/summary/000256_s.txt,N/A,0.030473857
output/summary/000257_s.txt,N/A,0.030237724
output/summary/000258_s.txt,N/A,0.030016187
output/summary/000259_s.txt,N/A,0.030077998
output/summary/000260_s.txt,N/A,0.03010349
output/summary/000261_s.txt,N/A,0.030336759
output/summary/000262_s.txt,N/A,0.0303494
output/summary/000263_s.txt,N/A,0.030181292
output/summary/000264_s.txt,N/A,0.030339692
output/summary/000265_s.txt,N/A,0.030417704
output/summary/000266_s.txt,N/A,0.030407368
output/summary/000267_s.txt,N/A,0.030285565
output/summary/000268_s.txt,N/A,0.030278022
output/summary/000269_s.txt,N/A,0.030408276
output/summary/000270_s.txt,N/A,0.030359177
output/summary/000271_s.txt,N/A,0.030892904
